UPC,r_squared,n_obs,Intercept,C(MONTH)[T.2],C(MONTH)[T.3],C(MONTH)[T.4],C(MONTH)[T.5],C(MONTH)[T.6],C(MONTH)[T.7],C(MONTH)[T.8],C(MONTH)[T.9],C(MONTH)[T.10],C(MONTH)[T.11],C(MONTH)[T.12],LOG_PRICE,FEATURE:C(MONTH)[1],FEATURE:C(MONTH)[2],FEATURE:C(MONTH)[3],FEATURE:C(MONTH)[4],FEATURE:C(MONTH)[5],FEATURE:C(MONTH)[6],FEATURE:C(MONTH)[7],FEATURE:C(MONTH)[8],FEATURE:C(MONTH)[9],FEATURE:C(MONTH)[10],FEATURE:C(MONTH)[11],FEATURE:C(MONTH)[12],DISPLAY:C(MONTH)[1],DISPLAY:C(MONTH)[2],DISPLAY:C(MONTH)[3],DISPLAY:C(MONTH)[4],DISPLAY:C(MONTH)[5],DISPLAY:C(MONTH)[6],DISPLAY:C(MONTH)[7],DISPLAY:C(MONTH)[8],DISPLAY:C(MONTH)[9],DISPLAY:C(MONTH)[10],DISPLAY:C(MONTH)[11],DISPLAY:C(MONTH)[12],TPR_ONLY:C(MONTH)[1],TPR_ONLY:C(MONTH)[2],TPR_ONLY:C(MONTH)[3],TPR_ONLY:C(MONTH)[4],TPR_ONLY:C(MONTH)[5],TPR_ONLY:C(MONTH)[6],TPR_ONLY:C(MONTH)[7],TPR_ONLY:C(MONTH)[8],TPR_ONLY:C(MONTH)[9],TPR_ONLY:C(MONTH)[10],TPR_ONLY:C(MONTH)[11],TPR_ONLY:C(MONTH)[12]
3700019521.0,0.2966604802922661,7157.0,3.005509459144172,-0.4478296640223282,-0.4312398429115669,-0.39088095324852096,-0.3137599900807886,-0.34043355129925035,-0.3889038427881306,-0.31998653363120694,-0.38650584232690843,-0.4175938301435193,-0.41080263997307764,-0.3911652591547325,-1.5173831981293688,0.38447161145714287,-0.2034472028428325,0.20496886045177654,0.22120167654878467,0.324153309970641,9.373648224177033e-16,0.36794352073744446,0.07300996807867373,-0.27995617718585514,0.3067698483956405,-1.1481110101487743e-16,0.6502399474419659,0.3931605874875118,0.4373914220192965,0.3297011628070747,0.5786599826239529,0.5344560625080581,0.21579558132356114,0.6711622291962774,0.5568755063836623,0.6097329547001198,0.514183286780385,0.86175857711774,1.1221826417814529,-0.020810128231898907,-0.14499328196225944,-0.16516059926392124,0.27329823066311887,-0.02489201767908972,-0.07599196539116009,0.11786277441731481,0.15383907581377054,0.12556820972173555,0.16847532547382094,-0.19727166208821495,-0.03783897945218994
3700031613.0,0.08456341116364718,8380.0,3.846747978583034,0.1283270021532859,0.044136741195728454,0.07055915998526381,2.1520250468864965e-06,-0.020108433972176327,-0.10189926287015864,0.1413853195029218,0.06497538015075396,-0.20724022763643307,-0.0345041770625502,-0.12080244605451562,-1.9467966655928195,8.25835607636459e-17,9.812464947128798e-16,0.41060712432305424,-3.6878006965392957e-16,1.1770476545100132e-16,-0.07970518955439776,2.5422247885760547e-16,-4.2357190160936914e-16,-0.22584169781888097,0.465939669693682,0.23097886514244387,0.03203732807847591,0.49155190897865764,0.09415197436883638,-0.16763609211332814,0.23727772129022257,0.09456861912061752,0.17679115256952238,-0.09200062349146505,0.8273327641452641,-0.5973249444080289,0.15557906381993206,0.5471134303442485,0.7084886587143225,0.27895219709695657,-0.2522770490757548,-0.27395511014730994,-0.0005800095656886654,-0.3617741898473234,-0.0707859349064589,-0.031096498910963312,-0.005899617856707479,-0.3577026193461511,0.09999502403106805,0.07323228474739611,-0.03890538607515845
3700044982.0,0.07856541619484592,8323.0,2.9289649142703285,0.030901526029621845,-0.05448712722308625,-0.27693704234411454,-0.05373416740621271,-0.08336569952823021,-0.07849690118486388,0.20819410667965066,-0.07741251343956551,0.16450417427167294,0.1155214934014983,-0.19836889694302573,-1.071867108729198,-0.19038735831794876,-2.691784380966616e-16,0.14120014225529023,0.4203675444432301,0.2665564780022576,4.737419516193691e-16,-0.17758508805532705,-0.12747347255406416,0.11944387442534268,-0.028706517704657625,-0.09401149014278685,-7.565583651892202e-17,0.27631531780193547,0.14708516516539766,0.1947902283449089,0.44686773897207427,0.14086331367269275,0.12852328487903766,0.2692114871910862,0.17300296183746058,0.34498889660104765,0.17601233298596097,0.023697498462212876,0.18631808683724307,-0.039543795187162056,-0.39705189167349125,0.013433627901907823,-0.14386109424417504,-0.11702925560657505,-0.09077111632186347,0.10624920423709787,0.2619912812252544,0.0510910576802951,-0.17931786674845948,-0.04892064881552719,-0.23881375502899554
3800031829.0,0.15802814724552283,9523.0,3.0406033556505565,0.036439988269315625,0.0111418374306864,0.02585490834401308,0.06121734428874425,0.08583524803723533,0.010970866704836792,0.1270138004548692,-0.18154684429301787,-0.020286183968466244,0.17920957365957993,-0.07517836557683213,0.040961326418900997,1.0073142933579885e-16,0.2201237611614129,0.8429547204412414,-3.400456140200967e-16,0.5064192076006504,0.5645437404949876,0.605348614475656,-7.131626346729521e-16,3.682719552650868e-16,1.4185283428153013e-17,-0.24922930389921588,0.1354525187508697,0.4110403550766282,0.7423682488082363,0.7997829984387929,0.3001548717064435,1.0642776924169963,0.7127302195089782,0.24251968207196356,-0.6459962921651908,-0.44709741290717797,0.7258232501401846,0.40776090295284123,0.8520438234288402,0.21690744588564598,0.4745145928559657,0.7941760117062602,0.5098988913174932,0.4336494569495059,0.3314669404860418,0.03623247556387235,0.48872364469440477,0.5258467527332378,0.37413889744273354,0.13044634717178172,0.6500727916802216
3800031838.0,0.49501850065862285,9584.0,5.6242429695138325,-0.18002132080389344,-0.24868035417493894,-0.17379512804674602,-0.12975412436527378,-0.005047846584840254,-0.1263649990587066,-0.026985020725409675,-0.24943987540677606,-0.1721480450778691,-0.28450049771034125,-0.15676607816525387,-2.043981605840864,-5.664170788738728e-15,0.33995398865242177,0.9870676337545188,0.8866831613047073,0.34393862199414227,0.3995735742032368,0.8171936630813692,1.0152743149339964,-6.384697125681965e-16,1.774256698973292e-16,-0.26561055938726474,0.449286865985691,0.08384666539018054,0.6519796774403064,0.7316124361952954,0.1111489688383469,0.7107279378386528,0.31111706868524214,0.007558203780881949,0.224870544823711,-0.3121871400548629,0.2955636342664,0.41603119170343766,0.499804285848529,-0.33131271358835357,-0.5285203438453366,-0.5819186934333962,-0.24403156533293655,-0.12030688899951865,-0.14707448554923033,-0.12278427749288112,-0.28698291405908405,-0.7536023603828786,-0.7144068989460952,-0.6674820002692357,-0.02970132678515014
3800039118.0,0.6008137986902709,9558.0,6.790913365497035,-0.2551007405442842,-0.32399046204235143,-0.5059314433470702,-0.49174463305969424,-0.23221368280477633,-0.42190859153829,-0.2924075666620726,-0.3790690196450336,-0.1581380077229912,-0.14920941867121656,-0.24906851856360698,-3.296331143836551,-0.06178903309065772,0.9399914710806863,0.6007035953892783,0.6270447022632671,0.4277262879142859,0.4503906885942513,-1.2817460692185844e-16,0.8478997350674959,-3.7529597878508995e-16,-0.1997968107819119,-0.09794372610303698,0.1294778776840158,0.1327395005513505,0.024014189026062394,0.6266046532095141,0.20840448962235325,0.5064787795457096,0.28353667982757685,0.38385134075445465,0.44652857337451884,-0.05307394045025612,0.44634254583679916,0.7997435092353399,0.32338726718170485,-0.5668039219831912,-0.44878419170752054,0.03766369653057294,-0.24199134610310705,0.0865980968516056,0.017586527560810694,-1.351107496975894,-0.014506196022205377,-0.2600511766457384,-0.1333311344815861,-0.26838790473216473,-0.2074637702094395
4116709428.0,0.029947610771311584,5784.0,3.3569899663613487,-0.02743338624899852,-0.10597945605293749,-0.11939297075081873,-0.1304939416649093,-0.12309312206125617,-0.05811380718185838,-0.13547555697943434,-0.12200795277230282,-0.10955006902606493,-0.1489126615998128,-0.12140288814734318,-1.7457839788205674,-4.255336427964141e-16,2.1167119772157136e-16,-3.204813438541508e-16,4.590080540639607e-16,1.3653032540658913e-16,1.4369099467119937e-16,-3.670891197525113e-16,-1.7711181310682605e-16,-5.61971738226209e-17,-3.831154119136507e-17,-5.5487318060271207e-17,-6.676528393873102e-17,0.3104295417001339,0.39625340591372077,-0.5906451786380177,-7.195221517163922e-17,4.01975214095671e-18,0.0,0.0,0.09354315644883611,-0.2280430916386857,0.0,0.49200879774877576,0.13533143635284184,-0.16776847594593416,-0.19155634586297718,0.3066170205295129,-0.05036370373240451,-0.07162695591552426,-1.051838418117094,0.0,-2.244546132509245,0.0,-1.0160622597162419,-0.17913856194360556,-0.02940802924673236
4116709448.0,0.020287996146374554,6120.0,1.4969144672007086,-0.04640738712496488,-0.14798120761206152,-0.13185938768657018,-0.1437201642535694,-0.16490317117962494,-0.1795902225687705,-0.12082616757575251,-0.10615526004027148,-0.09140267935522772,-0.18741711470482134,-0.18157458314298563,-0.47506487311512835,1.3627272628269798e-16,1.1020281023537069e-16,1.3824533044129844e-16,1.2188455369174818e-16,-7.439208095827229e-17,-1.0596094610313875e-16,-3.5429899154519524e-17,-3.969065463318635e-17,-1.302216467862315e-17,1.012995086446971e-18,-7.065366208496875e-18,-7.00938947266651e-17,-0.1291566478759924,0.4773802791795736,0.1074168031354229,-0.6411132092354718,0.43608422362339533,-1.4220372512726373e-17,-2.2362435853071595e-18,0.0,0.942620575552324,0.011577262993137327,-0.585555482217229,0.8736350982859333,0.005026390529889568,-0.1211861638075965,-0.027058521927120105,-0.011313526961182152,0.14820383750088667,0.43575123012302863,0.06208420213812457,0.0,-0.12731631406231014,0.0,0.3595413768770459,0.1034749552410007
4116709565.0,0.04107108383815361,5774.0,3.1066952178321414,-0.017596915190074735,-0.08712092067353111,-0.1884855840870623,-0.17273101459655235,-0.1941706626352876,-0.15713626515328932,-0.1735314232146486,-0.1940692069656859,-0.21820997865561406,-0.16330606703300843,-0.22858171650642392,-1.5283222434013557,3.8721230561565487e-16,2.66692711862646e-16,-2.6490067236181223e-16,2.8444637175832706e-16,1.5581527661855705e-16,1.513565259622914e-15,-6.40637929690433e-20,3.7786527677500446e-16,-8.34327850564126e-17,-2.1306510650624223e-16,-1.5351714168261233e-16,-2.3759358020468382e-17,-0.5032954117498536,0.0,0.0,0.0,0.10285237999092027,0.0,0.0,1.2611566654732715,0.0,0.0,0.0,0.0,-0.19509338703883597,-0.34072154383252445,-1.1093216716362628,-0.11214076801840897,-0.18313819382720709,-0.797645636785911,-0.18798376481292134,-0.19333604591580628,0.0,0.0,-0.3784417399926293,-0.18669435572065876
7027312504.0,0.07988116984383653,3636.0,3.41064601817369,-0.05890883511823741,-0.11673726776439423,0.03819917987365401,0.2070853009457999,0.17083501064288553,0.2198972280696059,0.08105252255286377,0.1663511783092435,0.21340817216315575,0.0012039838366792177,0.20008681036516962,-1.2248066883077235,-9.118332004947879e-17,2.785913045654987e-17,-3.296375246792377e-16,3.4867252420362193e-16,1.5291824356574674e-16,5.765291693661781e-16,-4.4588374284318674e-17,5.821343578049818e-17,1.2395716067980526e-16,-1.5868606014400408e-17,5.0063622998102856e-17,3.6742947625456966e-16,-1.0878755008564196,-0.12129684139668212,-0.18224028727014932,0.024365812616302746,-0.7376250800824504,-0.03528784256180695,-0.5934354241999431,-1.263349953329073,-0.8368514534445439,-0.3814659693474357,-1.3418388496365181e-17,0.6158307548452018,-0.33918155233171077,-0.23456792180201727,-0.21012851136295485,-0.3549467452198111,-0.578439356055075,-0.5218035147145548,-0.5560093500872303,-0.33895947930031317,-0.4869296080224193,-0.5815895409435401,-0.4044425307474201,-0.3864577078360406
7027316204.0,0.08215798433609878,4047.0,3.732776626586,-0.15742919206119832,-0.20011419248570925,-0.16624652400165715,-0.1551132005752802,-0.008617883642555155,-0.12054619972562002,-0.16264546807783908,-0.11339265289083592,-0.20840306609047096,-0.07926474906122549,0.08668574230143208,-0.977276367838449,-2.946466195644286e-15,1.2750928040823742e-15,-1.1943688796237442e-15,-3.7619083833364464e-16,1.3467337250031484e-16,-4.8943608714247644e-17,-5.954190580401379e-17,3.321221090905087e-17,-8.15017797771788e-17,1.7470757443365994e-16,-3.490888714328214e-16,-4.840467770103256e-17,-0.6417876684624463,-0.14081016483312575,0.06329433235931584,0.0063832730152597345,-0.01289030043497979,0.10954966682672544,-0.2188088380675379,-0.19893744030670693,-0.7388701836939922,-0.5580320861923483,-0.012650508885425956,0.32058898387168866,-0.6596859500038881,-0.4805569013388577,-0.4723505682257251,-0.5153656491604546,-0.5071540675878933,-0.5781042644975286,-0.47848117187252054,-0.5263161719866725,-0.44971041080714125,-0.34591211389715,-0.43151697868139743,-0.4028100498951864
7027316404.0,0.08421602255665572,4039.0,3.6607076203632216,-0.10967502182084149,-0.16257056593059496,-0.06366950799771799,0.08803283427937249,-0.025869126926930955,0.08095432256320036,0.13037204610227965,-0.056115640934582704,0.04872271011645574,0.1610151918214205,0.31927928077553375,-1.0812325300372496,3.55917895042369e-16,9.472895108202195e-16,-6.611243578184164e-16,4.004170434586507e-16,-1.8365506489563958e-16,1.6435510957054895e-16,-1.2176150737535116e-16,-2.7925003407117066e-16,-1.0391189942064785e-17,1.4229918250025294e-16,2.532725357477735e-16,-4.876267473927763e-17,-0.26726470857489176,-0.23764050501747438,0.2615272599635765,0.23939403856553987,0.15188803129971765,0.004770746596944316,-0.029565161566020248,0.33216011742686224,-0.4706543067172889,0.019133439523426235,-0.09320529849726848,0.1812446950742667,-0.3839501045253535,-0.29785903280068043,-0.21788581038307178,-0.5125311757051041,-0.4490211510125853,-0.33128229949599947,-0.5390166695701002,-0.5307982254042899,-0.2582443899369645,-0.40182779219479836,-0.473260736028326,-0.45050337284723196
7110410455.0,0.12279228038178891,3795.0,2.98884683982829,-0.07205072698119006,-0.18395923570207162,-0.14029737737337375,0.05203821810156992,-0.056918788658373326,-0.0438130654237784,-0.20402961807289313,-0.16438135762253123,-0.12778998401480207,-0.04219749955648956,0.37541309250555394,-1.703888480402238,-5.152253148295126e-16,2.9014909800537053e-16,2.7268909945113234e-16,1.036940745232272e-16,-1.7647100314199535e-16,-2.5070556427333037e-16,-1.113534582377123e-16,-1.2001341671583745e-16,7.403343173040847e-17,8.425679597113919e-16,1.1466972386029123e-16,1.127898887700233e-16,0.7452575922667877,0.34317117575825506,0.7284220535801934,0.9601732097026181,1.1693112581144367,0.6455661530074973,0.5416028770053777,0.5968072499818252,0.4967942023077565,0.36509802248090684,0.9279403537400065,0.7243779046241626,-0.12734254970153902,-0.08880792774579732,-0.6463772249771639,0.1092422086101843,-0.04365349504268149,-0.3866732338919239,-0.018066025785783597,-0.03886616754317983,-0.014249986741471302,0.1429733408336844,-0.53838864990043,-0.6444749929300273
7110410470.0,0.06795073325578294,3633.0,3.1020945388993884,0.0751227708425801,0.025079827886886577,0.1127639698106602,0.15680378206466358,-0.03589702078101209,-0.010160956307287184,0.08296597420918203,-0.06113034955534908,-0.084443544913101,-0.06004968206345379,-0.015059920063447717,-1.91578165402505,7.013661670598391e-16,-2.188100257657961e-16,-4.3949100740580787e-16,1.7735230840323372e-16,8.524389807552907e-17,2.2885316128707196e-16,-2.812300200378707e-16,1.5700343821775368e-16,1.9047246941819572e-16,-1.745832190528784e-16,5.470064891845783e-16,-8.769099247442239e-16,0.5480392371847516,0.2546964677007549,0.6828837624650218,0.7515731304938235,0.6420481073387273,0.640470415202813,0.5990798967395183,0.2664048970077172,0.7722089654212348,0.4257825553700708,0.901551681041229,0.4641920955255604,0.0003631076416887702,-0.185219457092388,-0.5478021764075202,-0.1401810001996443,-0.19612181788548463,-1.108470526763902,-0.18901545767938807,-0.44642069578561866,-0.11524894591213991,0.01035039973663335,-0.5891486014898557,0.0
7110410471.0,0.1452912875153426,3560.0,3.453425853446265,-0.10843683314441813,-0.0328351970944144,-0.06055282112148935,-0.05025179479187547,-0.06613643569016497,-0.04839799698745326,-0.34122193231892173,-0.17368699887484496,-0.09864619583395412,-0.029010977346811684,0.27922686954775694,-2.586493213605112,5.165327663567321e-16,8.70582323687224e-17,1.0071267976356525e-16,1.4355971146038453e-16,-6.293024792109326e-16,-2.8672848313975486e-16,7.957795245188887e-16,2.7116364717104193e-16,1.2056157827064117e-16,-4.1274693552207013e-16,-3.0606868993691134e-16,2.762035539572047e-16,0.6555195150747894,0.587317730626374,0.861615945630551,0.31140062301164406,1.2859072913984655,0.6089841975551961,-0.1495724458884831,0.0918563405732466,0.8406121390033371,0.46140170993821017,0.8961954836877319,0.6335527206820745,-0.02489331118821836,0.12805043271093197,-0.4053788103630884,-0.09004958064538604,-0.07678985260367621,-0.36903629557515794,-0.440771948538494,-0.22661933552836122,-0.3467297873534183,-0.11384531345086257,-0.13681764437062205,-0.1080768841123535
7192100336.0,0.5193867375537184,9436.0,6.987200805721933,-0.015604243530251527,-0.21926400460715995,-0.11885211706988363,-0.1259643309370292,-0.19108229001662674,-0.15601288023990825,-0.08528468215336645,-0.1612462196950898,-0.016257212395508244,0.029108859592973366,0.1316727579890109,-2.8051299172162434,0.16452573623760347,0.6064694243115623,0.6213338197634588,0.01018281824988071,0.12262376771601158,0.4012351893841787,0.24061041838403097,0.5933871028107169,0.5288941571566406,0.5022723653863267,0.043539849251938434,-0.4265611182829053,0.3909568550654982,0.49410731174149053,0.21443826698832924,0.33402035509717,0.5320795276053057,0.30872975836472455,0.29222041666483134,0.17648640959163348,0.44936479208312563,0.3039142935644672,0.5006585034084979,0.45143349591479237,-1.3829358094439763,0.43642535848891745,-0.3134602654192966,-0.717237615144968,-0.2796872398630974,-0.3310579310764048,-0.21896737250887266,0.1037046478256245,0.09830337924341537,-0.0071601338316646945,0.5401429638891551,-0.17648616660123295
7192100337.0,0.49050212358842626,9534.0,6.361825438284188,0.13348873609794118,-0.08780339355645532,-0.11181449802362178,-0.08147998233183636,-0.20604506036614262,-0.15225763694273933,-0.09291017568577102,-0.11807271515088064,-0.03082015241193545,0.015551406528654544,0.10736781640639553,-2.280871161435607,0.4149276149473697,0.7569019330172083,0.47181650389308716,0.25065238401821277,0.22952785194941452,0.49515001606663417,0.42957954997447345,0.5906984968817643,0.6617914497790514,0.38333621130011425,-0.024709382161018742,-0.3981830398312913,0.30379833637910714,0.4513485988179933,0.26973812060869584,0.3834930331531361,0.40295263011603405,0.15145108709923102,0.2678118148576199,0.18212628088062813,0.356852646794808,0.4452850828046095,0.6325510831477715,0.43866319261576364,0.37907906206205,0.48403010439891203,-0.6712969101018217,-0.4363698472624874,-0.5223226845482194,-0.34626847440873676,0.2596862851795934,-1.6531727828465373e-16,0.04774035205071688,0.05519583703652722,0.5088513474008969,0.17988369109494298
7192100339.0,0.43501975736034637,9568.0,5.272075532096434,0.07093041947756545,-0.14260620339522329,-0.12398731922647355,-0.07242000249341685,-0.08643309406693256,-0.13930968690034903,-0.10370270417798848,-0.1274936812695422,0.0070940451582585246,0.04212168641498601,0.09280405563366627,-1.5415183650177289,0.41501462698236247,0.8950347053453487,0.6946447096488819,0.34702013442813284,0.3221878738326007,0.5555262313457823,0.5653767320798533,0.8358707973283818,0.7206098221611121,0.6406629884147921,0.05797176891004746,-0.29532343760566915,0.3424859806450049,0.47403506223285197,0.31227792947529276,0.1972733176144716,0.3571337267908401,0.1104695457546518,0.3063219002935259,0.12839425378317543,0.49784736936568597,0.42388137043771984,0.6807659589687293,0.6247845384177826,0.04755999214331952,0.7501090689890488,-0.2561721656266517,-0.4323607459145538,-0.2777947432533714,-0.5703065153005089,-0.05023081998921386,1.4464797138956763e-16,0.2811865343597325,0.2378181377151538,0.6842892331507808,0.6834005523627495
7218063052.0,0.44778508416177265,8322.0,7.939280055824007,0.032022738338453746,-0.2406646405419131,-0.059413396717605566,-0.10476382331039524,-0.25595394489002593,-0.10993566614224932,-0.1459190535280073,-0.22378424207054481,-0.03613289492588793,0.05989539314043461,0.007741629653606336,-3.476253516092918,-0.16398457138575823,-0.3323658521750981,0.4231415326857661,-0.07406374719627364,0.29776773264730405,-1.3608255038173625e-15,5.498174366588442e-16,-0.15991146966216738,-0.4676994207945322,-0.019881436521414986,-0.3012544226313942,0.09288722079921563,0.3974622521523941,0.7261115072585961,0.576010828015334,0.2438742482027956,0.378772873749692,-0.5974840423522332,0.5771815525911378,0.49905055567224543,0.6266636960080079,0.43581935196549565,0.26257698544869684,0.32442064897702144,-0.18880677712723287,-0.09087010191875389,-0.0451228251343245,-0.597006036419503,0.10340358395266387,-0.6956129202136913,-0.43732002695472233,-0.5054948373037198,-0.10905417681892272,-0.18489855712679268,-0.3377737930553354,-0.3834562819948486
7218063979.0,0.4901698146058442,7803.0,7.956952133166732,0.10568597845227097,-0.08705574060616228,0.021258070837761288,-0.09099600335499877,-0.15898022839235224,0.039507445406608645,-0.16493363408750925,-0.20560580764697345,-0.17902297116814683,0.09454202979134209,0.0092661678806554,-3.573978871000482,0.005387816309031214,-0.47689430104207853,0.4684229802415862,-0.20870428741440109,0.35684798870139117,4.125802360515374e-16,-7.287108403140149e-16,-0.10422101201622042,-0.4096175068927956,0.060750922829403566,-0.4414016166797407,0.06234310698582186,0.36634715300282644,0.6670433209637754,0.3921987198536749,0.41352208534634805,0.5912332550908042,0.5578493417115613,0.25667404646772846,0.4680240986216849,0.5498417422814351,0.5676629253485683,0.6638222763513009,0.6289001137260343,-0.40548331203944454,-0.3980932727015353,-0.1628171234898255,-0.6746384448715707,0.048803229763741025,-0.7609170076432493,-0.6279386447379761,-0.30164442916534334,-0.28439981709372486,-0.30576239839212205,-0.5682103548100557,-0.35462807729804174
7218063983.0,0.391530204785427,6967.0,7.042003941464078,0.12453555978240405,-0.03198527489240667,0.011639671250453735,-0.08595963720765658,-0.15127576766441048,-0.034562428290785,-0.1019564064229076,-0.1717993330313853,-0.1692058653557192,0.0054837372856136515,-0.017398473586094046,-3.1049829718346564,-0.17743356683358455,-0.4304557531490303,0.23791972879452633,-0.10680548206496189,0.2639663376624291,1.0345880185367292e-15,1.8379836869951901e-16,-0.2876020487560097,-0.3532984963241383,0.0030578765106855114,-0.2488526628560764,-0.1091617352856374,0.5309947466168128,0.47995859817756054,0.5035054422022252,0.2710588597580028,0.32635844457990465,0.207668515261616,0.25451751859757077,0.3276415801516983,0.4645323836472349,0.5283345819841405,0.6008434415792964,0.7837373348595522,-0.4970121812530031,-0.3781099520534688,-0.2499123823613837,-0.5069562645602411,0.09002331660729844,-0.6458210520271598,-0.5589726324321409,-0.848660129446638,-0.09286248989363208,-0.15325043185209572,-0.04086528631338484,-0.27816807787439485
7797502248.0,0.11817260001996965,8792.0,2.9181245710802344,0.023033273548741247,-0.045788908582878984,0.13545821411686987,0.13091565765931762,0.15979311409554367,-0.012278364065975683,0.045328932409264576,0.004599726737973042,0.11321461542825584,0.11910056214917604,0.47645946142591905,-1.311839537199403,6.687908520502878e-17,-8.38834104515069e-17,4.671733335273541e-16,-1.9446912306169477e-16,-7.355925156212912e-16,2.7370863260638328e-17,-3.7946244127823034e-16,1.1431669773090068e-16,-5.956144101769781e-16,-4.1601529732403054e-16,-4.876949125910023e-16,2.1987999031974217e-18,0.6570968153145794,0.8991525356124817,1.0166153080260598,1.1282332707476765,0.4557692610134355,0.22723863112783693,0.869300950001745,0.6809748727608119,0.3241191300905868,1.0385813718092907,0.8597548083492821,0.6214003324381501,-0.6470794819047445,0.10544554570904618,-0.18883987079625625,-0.1792595337642341,-0.19133750647569914,-0.2012156627458341,0.12086641393965741,0.23737740830317855,-0.3679137698782793,0.027531018061230483,-0.0033362081263665355,-0.2155890278549536
7797508004.0,0.10463593687279482,8096.0,2.999241562065596,0.15308407691573125,0.007075250937423838,0.02845109128827128,0.0897716022075327,0.1528311163078081,0.07408107857912288,-0.22311675151660082,-0.2215318039139712,-0.07867149869299395,0.27628308922815836,-0.034614981145771884,-1.0027786802431762,-7.044224313763385e-16,-0.17140945155181642,-0.17826928112586937,-2.9138111922180273e-16,2.2394373785104893e-16,0.9856399573225851,-0.5476990382267525,2.217722563905545e-15,-0.4121303307124487,-4.813412251151615e-16,-0.8316716991362804,1.6302903612451635e-15,0.8666127372984699,0.5149362854361338,0.6477427498858088,0.3908010937960622,0.6097307186246175,0.6018461117573106,0.743618204758208,0.6038631578551185,0.8147611627765381,0.12394531174693878,0.6528012604430908,0.6553337577997919,-0.0038725478050826156,-0.09325197513096484,0.4193478028858504,0.010577988131958316,-0.20755182529095562,-0.11881253930765667,0.3083351222626709,0.1205452468796656,-0.14625175759584153,-1.6251431208892786,-0.5573664059532116,-0.6746566773188358
7797508006.0,0.1322551571765237,8513.0,4.344483263122878,-0.1049968745840645,-0.1310406860433679,-0.10716127219630513,-0.005089984220788344,0.022055290034455634,-0.040860931231940054,-0.22235503229683845,-0.11749587914030897,-0.11537632144088875,0.0892111299330586,0.20828242436658195,-2.2523244116418306,-1.3120356715342766e-15,0.31587185076221586,0.2622104945755185,-8.824839102859559e-16,-3.8151441340543197e-16,1.1312326348891306,-0.1467127493761535,5.146350139563438e-16,-0.020243781839977378,-1.5915240282914974e-16,-0.3010207822808134,7.435599375493956e-16,0.6202488675933223,0.5899307223705572,0.5892541969901225,0.3706063959706455,0.5600209454068952,0.5155338072308452,0.5478232361531465,0.4336018796860845,0.4664930516687169,0.3932197261117471,0.591390581167131,0.5729590964827174,-0.29287110208658346,-0.11527366273863136,0.012990899444191092,-0.12853820672647331,-0.35582860337297756,-0.1363156586487731,-0.04092702300408024,-0.06746978442617702,-0.3952565333853064,-1.0738681276986002,-0.2154911508305888,-0.3741723581524178
31254742725.0,0.2220653735835526,8072.0,2.456627822070521,0.019027029937776274,0.06117851171839943,0.02702001113226693,0.007108440275032157,-0.07906898799404549,0.07038010059633842,-0.03355592253038431,-0.06130631629667388,0.00764453580193758,-0.08009610893326768,-0.19054486527689835,-1.04283466455241,1.516509318309758e-15,-4.0280664065519872e-16,0.9518475544992878,0.1529466461732708,1.4751743036142588,1.4250426110325924e-15,0.7949202206700978,-8.538977305342574e-16,-1.2161335389309873e-16,9.54887865860985e-17,0.23705277169185435,-2.1983092270594964e-16,-0.053504106146388675,-0.13435551754034858,0.03448588640701977,0.10942379967264901,0.06485652395530572,-0.21495894089950177,0.4181950442070939,0.26502481828710633,0.03304679992324271,0.6106937947158274,0.5791834730336722,0.33022944359643286,0.4422332631444855,0.5890749895615767,-0.3668422042366958,-0.09189421980718626,0.12579170847263565,-0.09512604060321075,0.35689736339910844,0.19507023032254595,0.5559611512908882,0.0,0.2727816364428704,0.3793168821237281
31254742735.0,0.16839963739809005,8857.0,4.424566784319156,-0.05539332842129018,-0.14280403914291917,-0.38382443723379767,-0.0893103230739359,-0.44400201967797126,-0.505730701440888,-0.3894980692784688,-0.16973075867853385,-0.16814417978516114,-0.033255117189784224,-0.2582656337182606,-1.8560295523684458,-0.0002982950409582117,0.14808542120758864,-1.18941239470189e-15,0.620009415188983,0.304669260151129,0.9923089627374106,-3.644133757425684e-17,0.3169180094730314,-0.36738954062758666,-0.5353745694213972,0.46877532179207343,-0.005708227298433899,0.30201656672152455,0.27482463322296774,-0.06927526996535521,0.43006574441936274,0.09323587370273759,0.42484926000409595,0.19906535060259764,0.19115239523004604,0.12694935469740454,0.3327176832378881,0.09324253160470862,0.12394495983233818,-0.10668661170949009,-0.23962515172055956,-0.5183777318692074,0.399122347102196,-0.3564459981349189,0.286397914832896,-0.3932657196851834,0.09449429898260123,-0.2034053744835735,-0.14515397668550237,-0.2213176328676318,-0.07532897010685705
